osm_id,name,type
91111626,,
91111627,CEVA  Logistics,
91111628,,
91111631,Schenker Logistics,
91111635,Schenker Logistics,
91555261,,
91555264,Public Utilities Board (PUB) Recreation Club,
91555274,,
92028847,Bethel Presbyterian Church,place_of_worship
92029852,British Council,office
92029853,Australian High Commission,office
93026185,,
93026190,,
93026205,,
93026219,139,residential
93028197,New Tech Park,
93037779,Bishan Depot,
93037787,,
93037791,,
93037794,,
93037797,,
93037802,,
93037806,,
93037808,,
93040509,,
93040510,,
93040511,,
93040512,,
93040513,,
93162523,143,residential
93162528,145,residential
93841127,Bishan Station Entrance,
93841128,Junction 8,
93841129,,parking
93841135,,
93849852,,school
93849877,,
93850011,,
93852628,,
93852629,,
93852630,,
93852631,,
93852632,,
93852633,,
93852634,,
93852635,,
93852636,,
93852638,,
93861052,City Harvest Church,place_of_worship
93996055,,
93996061,,residential
93996063,,residential
93996064,,
93996069,,
94018007,,commercial
94018008,The Centris,commercial
94078027,,
94078031,,
94078035,,
94078037,,
94078042,,
94078052,,
94078057,,carpark
94078058,,parking
94375512,,train_station
94533658,,
94533665,,
94533675,,
94533707,,
94533715,,
94642349,,
94642353,,parking
94642357,,
94642359,Jin Fu Gong Temple,place_of_worship
94642384,,
94642393,,
94642411,,
94642421,,
94715841,,
94715842,,
94715843,,
94715845,,
94715846,,
94715848,,
94715849,,
94715850,,
94715851,,
94715852,,
94715853,,
94847837,,
94847838,,
94847839,,parking
94847840,,
94847841,Asiawide Industrial Bldg,
94847842,,
94847843,,
94847844,,
94847845,,
94847846,,
94847847,,
94847848,,
94847849,,
94847850,,
94847851,,
94847852,,
94847853,,
94847854,,
94847855,,
94847856,,
95078868,,
95078871,,
95078874,,
95078878,,
95078883,,
95078945,,
95078950,,
95078954,,
95078962,,
95078966,,
95079013,,
95079021,,
95079032,,
95079054,,
95079065,,
95172083,,
95172084,,
95172085,,
95172086,,
95225519,Sheng Siong,
95225522,,
95345592,Boon Lay Food Court,restaurant
95345593,Boon Lay Market,marketplace
95345594,,residential
95345595,,residential
95345596,,residential
95345597,,residential
95345599,,residential
95345600,,residential
95509911,,
95516579,,
95516580,,
95516581,,
95516582,,
95594924,,
95595149,,
95595174,,parking
95600651,,
95600652,,
95600653,,
95600866,,yes
95600868,,yes
95606462,,residential
95606463,,residential
95606464,,residential
95606465,,residential
95606467,,residential
95606468,,
95606469,,residential
95606470,,
95607077,,residential
95607078,,residential
95607079,,residential
95607080,,
95607081,,
95607082,,
95607083,,
95607084,,
95607086,,residential
95607087,,residential
95656881,,
95656886,SAFRA Jurong,
95662212,,
95662213,,
95662214,,
95662455,Jurong Fire Station,fire_station
95756943,,
95756955,Lord Farquaad's Castle,
95762799,Singapore Chinese Chamber of Commerce,
95763714,,
95798639,,
95798642,,
95798643,Jurong West NPC,police
95799272,,
95799274,,
95799275,,
95799276,,
95799280,,
95799283,,
95799284,,
95799286,,
95799287,,
95799294,,
95799498,,
95799499,,
95799532,,
95799533,,
95799534,,
95799655,,
95800316,Jurong Polyclinic,clinic
95800317,,residential
95800318,,residential
95800729,,residential
95800730,,residential
95800731,,residential
95800787,,residential
95800788,,residential
95938618,,residential
95938619,,residential
95938620,,residential
95938621,,residential
95938622,,residential
95938651,Spectator Stand,
95938655,,residential
95939466,Gek Poh Ville Community Club,community_centre
95939467,Gek Poh Shopping Centre,
95939468,Prime,
95940447,,
95940449,,
95940452,,
95940458,,
95946287,,
95946289,,
95946292,,
95946296,,
95946298,,
95946314,,
95946320,,
96007274,,
96007275,,
96007283,,
96007293,,
96007304,,
96007416,,
96007417,,
96007418,,
96007691,,
96149917,,residential
96149918,,residential
96169455,,residential
96169456,,parking
96169592,,residential
96169593,,residential
96169594,,residential
96169701,,residential
96169702,,residential
96169703,,residential
96169704,,residential
96170566,,residential
96170570,,residential
96170571,,residential
96170574,,residential
96170575,,residential
96170576,,residential
96170577,,residential
96170578,,residential
96170849,,residential
96170850,,residential
96170851,,residential
96171083,,
96171845,,residential
96171846,,residential
96171847,,residential
96171848,,residential
96171849,,residential
96171850,,residential
96194053,,
96194054,,
96194132,,parking
96314496,,
96314497,,
96315034,,
96315038,,
96315040,,
96318497,Citimac Complex,
96319179,Kapo,
96319180,Guang Ming Industrial Building,
96319181,UE Print Media Hub,
96319182,Sakae Sushi Building,
96319183,Diamond Industry Bldg,
96319202,D' Lithium,
96319203,Kapo,
96319481,Times Centre,
96319482,Fujifilm Building,
96322361,,
96322362,,
96322428,,
96322430,,
96322609,,
96322883,,
96323115,,
96323540,,
96323541,,
96323542,,
96323588,,parking
96323631,Creative Resource,
96323769,Acer Building,
96329457,,
96329458,,
96329459,,
96329460,,
96329461,,parking
96329465,,
96337869,,
96337870,,
96337873,,residential
96337874,,
96337876,,
96340290,,
96341527,,
96341533,,
96343959,,
96586485,,parking
96586488,,parking
96696092,,
96696095,,
96696096,The Frontier Community Club,community_centre
96696098,Jurong West Library,library
96696099,Jurong Medical Centre,hospital
96701084,,residential
96701087,,
96701088,,
96701089,,residential
96701091,,residential
96701092,,residential
96701095,Boon Lay Community Centre,community_centre
96701096,,residential
96702601,,
96703200,,
96703202,Blk 1022,
96703207,One Howard,
96703208,Blk 1020,
96703211,,
96703212,Blk 1026,
96703214,,
96703220,Leong Huat Bldg,
96703222,,
96703227,,
96703228,,
96703578,,
96703579,,
96703580,,
96703581,,
96703582,,
96764520,IHUB,
96826153,Henderson Bldg,
96826154,Blk 1092,
96826155,Blk 205,
96826156,Blk 1093,
96826157,Blk 217,
96826158,Blk 207,
96826159,Blk 215,
96826160,Motorway Bldg,
96826161,Blk 1080,
96826162,Blk 211,
96826163,Blk 1091A,
96826164,Blk 213,
96826165,Blk 209,
96826166,Blk 1091,
96826619,Blk 166,
96826621,Blk 219,
96826623,,
96827200,,
96827202,Blk 120,
96827203,NTUC Income Henderson Ind. Bldg,
96827204,,
96827206,Blk 128,
96827207,Blk 203,
96922246,,
96922247,,
97181494,,
97181495,,
97181661,,
97181662,,
97182044,,residential
97191734,Spectator Stand,
97191737,,
97191739,,
97191740,Jurong West Swimming Complex,
97191991,,parking
97192510,,
97192511,,
97192585,,
97192586,,
97192587,,
97192658,,
97192659,,
97192701,HDB Block 932,residential
97192716,,
97192780,,
97192781,,
97193052,,
97193053,,
97193054,,
97193055,,
97193056,,
97193057,,parking
97193133,,
97193134,,parking
97193136,,
97193146,,
97193457,,
97193461,,
97193462,,parking
97193626,,
97193627,,
97193628,,
97193629,,
97193630,,
97203277,,
97203279,,
97216607,,
97216608,,
97217293,,residential
97217294,,residential
97218608,,residential
97218610,,residential
97219208,,parking
97219209,,parking
97523190,,residential
97523191,,residential
97523192,,residential
97523193,,residential
97523194,,residential
97523195,,residential
97523196,,residential
97523197,,residential
97523198,,residential
97523199,,residential
97523200,,residential
97523444,,residential
97523447,,residential
97523448,,residential
97523449,,residential
97523450,,residential
97523452,,residential
97523453,,residential
97523454,,residential
97523455,,residential
97523748,,residential
97523749,,residential
97523750,,residential
97523751,,residential
97523752,,residential
97523753,,residential
97523754,,residential
97523755,,residential
97523756,,residential
97523757,,residential
97523758,,residential
97523759,,residential
97523897,,residential
97523898,,residential
97523899,,residential
97523900,,residential
97523901,,residential
97529567,,residential
97539080,,
97539081,,
97539083,,
97539084,,
97539087,,
97539089,,
97539095,,
97539097,,
97539098,,
97539406,,
97539407,,
97539408,,
97539409,,
97539410,,
97539411,,
97539546,,
97539547,,
97540858,,
97540859,,
97540861,,
97540863,,
97541721,,
97541722,,
97542189,,
97542192,,parking
97542193,,
97542981,,
97542982,,parking
97542983,,
97542984,,
97542985,,
97542986,,
97542987,,
97543201,,
97543203,,
97543204,,
97543205,,
97543206,,
97543207,,
97550459,,
97550462,,
97550463,,
97550465,,
97550469,,
97552188,,
97552189,,
97552190,,
97552191,,
97552192,,
97552193,,
97552194,,
97552195,,
97552196,,
97552197,,
97552198,,
97552199,,
97552307,,
97552721,,
97552723,,
97552726,,
97553366,,
97553367,HDB,residential
97553368,,
97553863,,residential
97574237,Blk 77,
97574238,Blk 64,
97574240,Blk 60,
97574241,Blk 79,
97574242,,commercial
97574243,Blk 78,
97574244,Blk 80,
97574245,Blk 63,
97574246,Blk 62,
97574247,,
97574248,Blk 61,
97575195,,
97575917,,
97575918,,
97575919,,
97576640,,apartments
97576641,,apartments
97576643,,apartments
97576644,,apartments
97576648,,apartments
97576650,,apartments
97582570,Esplanade,theatre
97585679,,
97585680,Bestway Building,
97585681,,
97585682,,
97585683,,
97585684,,
97585685,,
97585686,,food_court
97585687,,
97588108,Blk 1002,
97588111,,food_court
97588116,Blk 1001,
97638257,,
97638259,CJ GLS Building,
97638262,,
97638264,Science Centre Singapore,
97638268,iQuest@IBP,
97638269,,
97638272,,
97638276,Mewah Bldg,
97638277,,
97638278,The Strategy,
97638521,Spectator Stand,
97660754,Riverwalk Appartments,residential
97666815,,
97666816,,
97666817,,
97666818,CHIJMES Hall,
97666910,,
97800747,,parking
97800748,,parking
97800749,,
97800750,,
97800752,,
97800753,,
97800754,,
97800755,,
97800756,,
97800757,,
97800758,,
97800759,,
97800760,,
97800761,,
97801021,,parking
97801927,,
97801928,,
97801929,,
97801932,,parking
97801934,,
97801935,,
97801940,,
97802178,,
97802180,,
97802891,,
97802894,,
97802898,,
97802899,,
97802902,,
97802903,,parking
97802907,,
97802910,,
97802913,,parking
97802918,,
97802920,,
97802922,,
97802924,,
97802927,,
97803746,,
97803747,,
97803748,,
97803749,,
97903022,,
97903033,,
97903034,,
97903035,,
97903036,,
97903041,,
97903054,,
97903074,,
97903087,,
97903089,,
97905385,,
97943691,,
97943694,,
97943695,847,
97949390,,
98093310,,
98093357,,
98093750,,
98093775,,
98258986,,
98258991,,
98258995,,
98258999,,
98260475,,parking
98260476,,
98260477,,
98260478,,
98260479,,
98260480,,
98260481,,
98260482,,
98260483,,
98260484,,
98260485,,parking
98260486,,
98260487,,
98260489,,
98260490,,
98260995,,
98260996,HDB Flat,residential
98260997,,
98260999,,
98261001,,
98261004,,parking
98261005,,
98261261,,
98305953,,
98305956,,
98305957,,
98305958,,
98305962,,
98305963,,
98305965,,
98305967,,
98305969,,
98305972,,
98305974,,
98305975,,
98305977,,
98305978,,
98307721,,
98307722,,
98309648,,
98309649,,
98309650,,
98309651,,
98310972,,
98310973,,
98310974,,
98310975,,
98310976,,
98310977,,parking
98310978,,
98328053,,
98328054,,
98328055,,parking
98328056,,
98328057,,
98476342,,
98476345,,
98476346,,
98476349,,
98476354,,
98476356,,parking
98728963,Ministry of Education Headquarters,
98728964,,
98728968,Clementi Swimming Complex,
98728969,,
98728971,,
98729473,28,
98729474,12,
98729475,10,
98730034,1,
98730035,,
98730037,21,
98730041,,
98730045,20,
98730046,,industrial
98730050,,
98748650,Sungei Buloh Wetland Reserve Visitor Centre,information
99347079,The Octogon,
99348745,Clifford Pier,
99448999,,
99449007,,
99449009,,
99449013,,
99449395,,residential
99449396,,residential
99449397,,residential
99449398,,residential
99450072,,
99450073,,
99450074,,
99450144,,residential
99450145,,
99844108,246,residential
99844113,248,residential
99844117,245,residential
99844122,249,residential
99844125,244,residential
99844127,247,residential
99862493,225,residential
99862494,245,residential
99862495,208,residential
99862496,,residential
99862497,234,residential
99862498,222,residential
99862499,219,residential
99862500,231,residential
99862501,230,residential
99862502,219,residential
99862503,221,residential
99862504,207,residential
99862505,226,residential
99862506,233,residential
99862507,217,residential
99862508,229,residential
99862509,218,residential
99862510,232,residential
99862511,224,residential
99862512,216,residential
100149839,211,residential
100149840,202,residential
100149841,201,residential
100149843,205,residential
100149844,203,residential
100149846,206,residential
100149848,204,residential
100149849,214,residential
100149851,213,residential
100149852,210,residential
100149854,223,residential
100149855,209,residential
100149857,212,residential
100154043,,
100154049,,
100162742,,
100162745,,
100575785,Temple,place_of_worship
100575789,Temple,place_of_worship
100575799,Singtel,commercial
100575800,Singtel,commercial
100576906,,
100576910,,
100576912,,
100577249,,
100577250,,parking
100761834,Blk 943,
100761835,Blk 944,
100761836,,
100761837,Blk 945,
100761838,Blk 946,
100761839,Blk 903,
100761840,Blk 902,
100761841,,
100761842,Blk 907,
100761843,,
100761844,Blk 906,
100761845,,
100761846,,
100761847,,
100761848,,
100761849,,
100761850,,
100761851,,
100761852,,
100761853,,
100761854,,
100761855,,
100761856,,
100761857,,
100761858,,
100761859,,
100761860,,
100761862,,
100761863,,
100761866,,
100761869,,
100761871,,
100761874,,
100761877,,
100761880,,
100761881,,
100761884,,
100761887,,
100761890,,
100761893,,
100761917,625,
100761918,635,
100761919,634,
100761920,623,
100761921,639,
100761922,638,
100761923,636,
100761924,637,
100761925,633,
100761926,627,
100761927,640,
100761928,621,
100761978,631,
100763307,,parking
100763308,,parking
100765677,645,
100765678,644,
100765679,642,
100768161,,
100768268,,
101135043,,fuel
101198223,29,
101202451,,
101217690,Maxwell House,
101668972,132,
101668975,MINDS Ang Mo Kio Trg & Devt Ctr,
101668976,649,
101668978,131,
101668979,647,
101668982,648,
101668983,646,
101670508,125,
101670509,127,
101670510,129,
101670511,128,
101670512,,
101670513,126,
101670514,130,
101670517,124,
101670518,123,
101676747,119,
101676748,120,
101676749,121,
101676750,122,
101677026,643,
101677027,641,
101677929,5,
101677930,3,
101677931,7,
101677932,11,
101677933,15,
101677934,9,
101677935,1,
101682826,,
101682829,,
101682936,Round Market & Food Centre,cafe
102413209,255,residential
102413210,257,residential
102413211,114,residential
102413212,107,residential
102413213,112,residential
102413215,256,residential
102413217,106,residential
102413218,113,residential
102413581,110,residential
102413582,111,residential
102413583,108,residential
102413584,109,residential
102413585,104C MSCP,residential
102413586,105,residential
102413778,104B,residential
102413779,101,residential
102413780,103,residential
102413781,102,residential
102574095,,
102574096,,
102574097,,parking
102574098,,
102574099,,
102574114,,
102574270,,
102574271,,
102574273,,
102574753,,
102574754,,
102574755,,
102574756,,
102574757,,parking
102574853,,
102574854,,
102574855,,
102575848,537,
102575850,533,
102575852,535,
102575853,524,
102673089,538,
102673090,534,
102673092,539,
102673093,536,
102673876,520,
102673877,523,
102673879,522,
102673880,521,
102674085,587,
102674086,585,
102674087,596 MSCP,
102674088,586,
102674089,584,
102674336,596A,
102674337,596C,
102674445,596D,
102674446,596B,
102674888,439,
102674889,422,
102674890,425,
102674891,423,
102674892,437,
102674893,430,
102674894,431,
102674895,424,
102678120,,
102678121,,
102678296,420,
102678297,415,
102678298,413,
102678299,421,
102678300,414,
102678876,402,
102678877,418,
102678881,419,
102678882,404,
102678883,411,
102678887,412,
102678889,406,
102678890,403,
102678892,416,
102678894,405,
102678896,417,
102678898,401,
102678902,471,
102679121,474,
102679122,475,
102679123,473,
102679124,472,
102679125,,
102679525,436,
102679526,440,
102679528,441,
102679529,438,
102679531,443,
102679532,469,
102679533,433,
102679534,435,
102679535,429,
102679536,470,
102680323,434,
102680325,432,
102680326,444,
102680328,445,
102680330,442,
102681290,467,
102681291,468,
102681292,457,
102681634,Teck Ghee Grandeur,
102681635,458,
102681636,460,
102681637,4459,
102735656,,
102735658,,
102735659,,
102735660,,
102735662,,
102735663,,
102735665,,
102735666,,
102743536,,
102743538,,
102743539,,
102743541,,
102743543,,
102743544,,
102745701,,
102745703,,
102745704,,
102745705,,
102745707,,
102746805,,parking
102746806,,
102746807,,
102746808,,
102746809,,
102746810,,
102747584,,
102747587,,
102927419,,
102938119,Suntec Tower 4,
102945799,543,
102945802,542,
102945803,544,
102946029,558,
102946030,561,
102946031,559,
102946032,560,
102946182,546,
102946183,550,
102946184,547,
102946851,541,
102946852,563,
102946853,562,
102946854,565,
102946855,564,
102946856,540,
102947175,556,
102947176,557,
102947177,554,
102947178,549,
102968151,,
102968154,,
102971658,,
102971661,,
102971664,,
102971667,,
102972098,,parking
102973630,,
103006565,,
103006572,,
103006574,,
103006576,,
103006577,,
103006578,,
103006579,,
103006580,,
103006581,,
103006582,,
103006583,,parking
103006584,,
103010173,722,
103010175,721,
103012682,231A MSCP,
103012974,212A MSCP,
103014702,,
103014703,,
103014705,,
103014707,,
103018865,158,
103018866,167A MSCP,parking
103018867,157,
103018871,163,
103018872,161,
103018876,156,
103018879,160,
103018886,159,
103018888,155,
103023927,207A MSCP,parking
103025910,505 MSCP,parking
103025913,503,
103110145,"The Patina, Stamford House",hotel
103110146,,
103110147,Capitol Theatre,theatre
103145414,145,
103145415,142,
103145416,144,
103145626,152A MSCP,parking
103145628,154,
103145631,152,
103145634,153,
103145637,151A MSCP,parking
103145970,141,
103145973,140,
103145975,135A MSCP,parking
103145976,170,
103145978,167,
103147498,150,
103147500,151,
103147502,147,
103147503,149,
103147504,146,
103147507,150A,
103147508,148,
103156385,124,
103156388,126,
103158195,132,
103158197,133,
103158200,129,
103158201,139,
103158202,131,
103158204,130,
